S.NO/Digits,Input State,APU,MAIN LG,2XA,22XN,BTC                           Lockout,BUS TIE PB                      10XU ,3XS,4XS,3XG,5XG,SMOKE Config Button    13XU,Gen1 Ready (10J),GEN1 PB ON,GEN2 Ready(10J),GEN2 PB ON
14701,1470.1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1
14702,1470.2,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0
14703,1470.3,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1
14704,1470.4,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0
14705,1470.5,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1
14706,1470.6,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0
14707,1470.7,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1
14708,1470.8,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0
14709,1470.9,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1
14710,1471,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0
14711,1471.1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1
14712,1471.2,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0
14713,1471.3,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1
14714,1471.4,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0
14715,1471.5,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1
14716,1471.6,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0
14717,1471.7,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1
14718,1471.8,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0
14719,1471.9,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1
14720,1472,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
14721,1472.1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1
14722,1472.2,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0
14723,1472.3,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1
14724,1472.4,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0
14725,1472.5,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1
14726,1472.6,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0
14727,1472.7,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1
14728,1472.8,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0
14729,1472.9,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1
14730,1473,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0
14731,1473.1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1
14732,1473.2,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0
14733,1473.3,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1
14734,1473.4,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0
14735,1473.5,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1
14736,1473.6,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0
14737,1473.7,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1
14738,1473.8,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0
14739,1473.9,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1
14740,1474,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0
14741,1474.1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1
14742,1474.2,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0
14743,1474.3,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1
14744,1474.4,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0
14745,1474.5,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1
14746,1474.6,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0
14747,1474.7,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1
14748,1474.8,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0
14749,1474.9,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1
14750,1475,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0
14751,1475.1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1
14752,1475.2,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0
14753,1475.3,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1
14754,1475.4,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0
14755,1475.5,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1
14756,1475.6,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0
14757,1475.7,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1
14758,1475.8,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0
14759,1475.9,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1
14760,1476,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
14761,1476.1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1
14762,1476.2,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0
14763,1476.3,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1
14764,1476.4,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0
14765,1476.5,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1
14766,1476.6,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0
14767,1476.7,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1
14768,1476.8,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0
14769,1476.9,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1
14770,1477,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0
14771,1477.1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1
14772,1477.2,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0
14773,1477.3,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1
14774,1477.4,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0
14775,1477.5,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1
14776,1477.6,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0
14777,1477.7,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1
14778,1477.8,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0
14779,1477.9,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1
14780,1478,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0
14781,1478.1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1
14782,1478.2,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0
14783,1478.3,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1
14784,1478.4,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
14785,1478.5,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1
14786,1478.6,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0
14787,1478.7,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1
14788,1478.8,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0
14789,1478.9,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1
14790,1479,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0
14791,1479.1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1
14792,1479.2,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0
14793,1479.3,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1
14794,1479.4,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0
14795,1479.5,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1
14796,1479.6,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0
14797,1479.7,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1
14798,1479.8,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0
14799,1479.9,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1
14800,1480,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0
14801,1480.1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1
14802,1480.2,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0
14803,1480.3,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1
14804,1480.4,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0
14805,1480.5,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1
14806,1480.6,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0
14807,1480.7,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1
14808,1480.8,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0
14809,1480.9,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1
14810,1481,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0
14811,1481.1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1
14812,1481.2,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0
14813,1481.3,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1
14814,1481.4,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0
14815,1481.5,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
14816,1481.6,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0
14817,1481.7,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1
14818,1481.8,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0
14819,1481.9,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1
14820,1482,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0
14821,1482.1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1
14822,1482.2,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0
14823,1482.3,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1
14824,1482.4,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0
14825,1482.5,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1
14826,1482.6,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0
14827,1482.7,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1
14828,1482.8,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0
14829,1482.9,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1
14830,1483,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0
14831,1483.1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1
14832,1483.2,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0
14833,1483.3,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1
14834,1483.4,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0
14835,1483.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1
14836,1483.6,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0
14837,1483.7,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1
14838,1483.8,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0
14839,1483.9,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
14840,1484,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0
14841,1484.1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1
14842,1484.2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0
14843,1484.3,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1
14844,1484.4,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0
14845,1484.5,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1
14846,1484.6,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
14847,1484.7,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1
14848,1484.8,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
14849,1484.9,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
14850,1485,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
14851,1485.1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1
14852,1485.2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
14853,1485.3,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1
14854,1485.4,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
14855,1485.5,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
14856,1485.6,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
14857,1485.7,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
14858,1485.8,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
14859,1485.9,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1
14860,1486,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0
14861,1486.1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1
14862,1486.2,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0
14863,1486.3,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1
14864,1486.4,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
14865,1486.5,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
14866,1486.6,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0
14867,1486.7,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1
14868,1486.8,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0
14869,1486.9,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1
14870,1487,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0
14871,1487.1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1
14872,1487.2,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0
14873,1487.3,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1
14874,1487.4,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0
14875,1487.5,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1
14876,1487.6,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0
14877,1487.7,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1
14878,1487.8,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0
14879,1487.9,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1
14880,1488,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
14881,1488.1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
14882,1488.2,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
14883,1488.3,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1
14884,1488.4,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0
14885,1488.5,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1
14886,1488.6,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0
14887,1488.7,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
14888,1488.8,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
14889,1488.9,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1
14890,1489,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0
14891,1489.1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
14892,1489.2,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0
14893,1489.3,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1
14894,1489.4,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0
14895,1489.5,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1
14896,1489.6,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0
14897,1489.7,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1
14898,1489.8,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0
14899,1489.9,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1
14900,1490,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0
14901,1490.1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1
14902,1490.2,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0
14903,1490.3,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1
14904,1490.4,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0
14905,1490.5,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1
14906,1490.6,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0
14907,1490.7,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1
14908,1490.8,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0
14909,1490.9,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1
14910,1491,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0
14911,1491.1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1
14912,1491.2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
14913,1491.3,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1
14914,1491.4,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0
14915,1491.5,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1
14916,1491.6,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
14917,1491.7,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1
14918,1491.8,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0
14919,1491.9,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1
14920,1492,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0
14921,1492.1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1
14922,1492.2,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0
14923,1492.3,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1
14924,1492.4,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0
14925,1492.5,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1
14926,1492.6,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0
14927,1492.7,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1
14928,1492.8,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0
14929,1492.9,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1
14930,1493,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0
14931,1493.1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1
14932,1493.2,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0
14933,1493.3,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1
14934,1493.4,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0
14935,1493.5,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1
14936,1493.6,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0
14937,1493.7,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
14938,1493.8,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0
14939,1493.9,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1
14940,1494,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0
14941,1494.1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1
14942,1494.2,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0
14943,1494.3,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1
14944,1494.4,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0
14945,1494.5,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1
14946,1494.6,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0
14947,1494.7,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1
14948,1494.8,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0
14949,1494.9,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1
14950,1495,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0
14951,1495.1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1
14952,1495.2,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0
14953,1495.3,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1
14954,1495.4,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0
14955,1495.5,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1
14956,1495.6,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0
14957,1495.7,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1
14958,1495.8,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0
14959,1495.9,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1
14960,1496,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0
14961,1496.1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1
14962,1496.2,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0
14963,1496.3,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1
14964,1496.4,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0
14965,1496.5,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1
14966,1496.6,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0
14967,1496.7,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1
14968,1496.8,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0
14969,1496.9,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1
14970,1497,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0
14971,1497.1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1
14972,1497.2,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0
14973,1497.3,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1
14974,1497.4,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0
14975,1497.5,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1
14976,1497.6,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
14977,1497.7,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1
14978,1497.8,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0
14979,1497.9,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1
14980,1498,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0
14981,1498.1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1
14982,1498.2,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0
14983,1498.3,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
14984,1498.4,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0
14985,1498.5,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1
14986,1498.6,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0
14987,1498.7,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1
14988,1498.8,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0
14989,1498.9,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1
14990,1499,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0
14991,1499.1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1
14992,1499.2,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0
14993,1499.3,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1
14994,1499.4,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0
14995,1499.5,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1
14996,1499.6,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0
14997,1499.7,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1
14998,1499.8,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0
14999,1499.9,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1
15000,1500,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0
15001,1500.1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1
15002,1500.2,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0
15003,1500.3,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1
15004,1500.4,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0
15005,1500.5,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1
15006,1500.6,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0
15007,1500.7,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
15008,1500.8,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
15009,1500.9,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1
15010,1501,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15011,1501.1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1
15012,1501.2,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0
15013,1501.3,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1
15014,1501.4,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0
15015,1501.5,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
15016,1501.6,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0
15017,1501.7,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1
15018,1501.8,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0
15019,1501.9,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1
15020,1502,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
15021,1502.1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1
15022,1502.2,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0
15023,1502.3,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1
15024,1502.4,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0
15025,1502.5,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1
15026,1502.6,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0
15027,1502.7,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1
15028,1502.8,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0
15029,1502.9,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1
15030,1503,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0
15031,1503.1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1
15032,1503.2,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0
15033,1503.3,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1
15034,1503.4,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0
15035,1503.5,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1
15036,1503.6,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0
15037,1503.7,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1
15038,1503.8,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0
15039,1503.9,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1
15040,1504,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0
15041,1504.1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1
15042,1504.2,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0
15043,1504.3,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1
15044,1504.4,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0
15045,1504.5,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1
15046,1504.6,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0
15047,1504.7,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1
15048,1504.8,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0
15049,1504.9,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1
15050,1505,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0
15051,1505.1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1
15052,1505.2,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0
15053,1505.3,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1
15054,1505.4,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0
15055,1505.5,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1
15056,1505.6,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0
15057,1505.7,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1
15058,1505.8,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0
15059,1505.9,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1
15060,1506,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0
15061,1506.1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1
15062,1506.2,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0
15063,1506.3,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
15064,1506.4,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0
15065,1506.5,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1
15066,1506.6,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0
